Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Leukocyte Morphology MP:0008246	1/24	0.0583385530130099	0.1853647101604939	0	0	17.68145519077196	50.24171555062859	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Embryo Size MP:0001698	4/592	0.0601020266581255	0.1853647101604939	0	0	2.8633540372670807	8.050926095290455	XBP1;PDHA1;P4HA1;MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Circulating Insulin Level MP:0001560	1/25	0.0606955298241754	0.1853647101604939	0	0	16.943877551020407	47.47480020477031	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Cardiac Stroke Volume MP:0011952	1/25	0.0606955298241754	0.1853647101604939	0	0	16.943877551020407	47.47480020477031	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Shortened Circadian Behavior Period MP:0020470	1/25	0.0606955298241754	0.1853647101604939	0	0	16.943877551020407	47.47480020477031	DBP
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Hepatocyte Proliferation MP:0004001	1/25	0.0606955298241754	0.1853647101604939	0	0	16.943877551020407	47.47480020477031	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Interferon Level MP:0008750	1/25	0.0606955298241754	0.1853647101604939	0	0	16.943877551020407	47.47480020477031	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Motor Capabilities/Coordination/Movement MP:0002066	2/160	0.0606978560721617	0.1853647101604939	0	0	5.219409282700422	14.623985726935691	NAB2;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Insulin Resistance MP:0005331	2/163	0.0627088733106241	0.1869408705032686	0	0	5.121376811594203	14.182384623506447	IRS2;PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Endoplasmic Reticulum Morphology MP:0009378	1/26	0.0630467249540435	0.1869408705032686	0	0	16.26530612244898	44.95534064809558	P4HA1
MGI_Mammalian_Phenotype_Level_4_2024	Short Photoreceptor Inner Segment MP:0008582	1/26	0.0630467249540435	0.1869408705032686	0	0	16.26530612244898	44.95534064809558	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal First Pharyngeal Arch Morphology MP:0006337	1/26	0.0630467249540435	0.1869408705032686	0	0	16.26530612244898	44.95534064809558	MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Inner Cell Mass Apoptosis MP:0010380	1/26	0.0630467249540435	0.1869408705032686	0	0	16.26530612244898	44.95534064809558	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Oogenesis MP:0001931	1/27	0.0653921522588676	0.1876949756448764	0	0	15.638932496075354	42.652889831563165	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Hypotension MP:0001596	1/27	0.0653921522588676	0.1876949756448764	0	0	15.638932496075354	42.652889831563165	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Interferon-Gamma Level MP:0008578	1/27	0.0653921522588676	0.1876949756448764	0	0	15.638932496075354	42.652889831563165	ZRANB1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Vertebrae Development MP:0005225	1/27	0.0653921522588676	0.1876949756448764	0	0	15.638932496075354	42.652889831563165	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cornea Stroma Morphology MP:0005300	1/28	0.0677318256109869	0.1876949756448764	0	0	15.058956916099774	40.54171043527237	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Atretic Ovarian Follicle Number MP:0031239	1/28	0.0677318256109869	0.1876949756448764	0	0	15.058956916099774	40.54171043527237	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Freezing Behavior MP:0020420	1/28	0.0677318256109869	0.1876949756448764	0	0	15.058956916099774	40.54171043527237	NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Thin Cerebellar Molecular Layer MP:0000890	1/28	0.0677318256109869	0.1876949756448764	0	0	15.058956916099774	40.54171043527237	GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Thin Myocardium Compact Layer MP:0004057	1/28	0.0677318256109869	0.1876949756448764	0	0	15.058956916099774	40.54171043527237	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Increased Memory T Cell Number MP:0008049	1/28	0.0677318256109869	0.1876949756448764	0	0	15.058956916099774	40.54171043527237	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Rectal Prolapse MP:0000493	1/29	0.0700657588372089	0.1876949756448764	0	0	14.520408163265309	38.5999069065122	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Renal Tubule Atrophy MP:0011346	1/29	0.0700657588372089	0.1876949756448764	0	0	14.520408163265309	38.5999069065122	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Pancreatic Beta Cell Mass MP:0009114	1/29	0.0700657588372089	0.1876949756448764	0	0	14.520408163265309	38.5999069065122	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Interleukin-10 Secretion MP:0008660	1/29	0.0700657588372089	0.1876949756448764	0	0	14.520408163265309	38.5999069065122	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Tertiary Ovarian Follicle Number MP:0011129	1/29	0.0700657588372089	0.1876949756448764	0	0	14.520408163265309	38.5999069065122	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Embryonic Lethality At Implantation, Complete Penetrance MP:0011093	1/30	0.0723939657090184	0.1876949756448764	0	0	14.019000703729768	36.80874147674154	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Nail Morphology MP:0000579	1/30	0.0723939657090184	0.1876949756448764	0	0	14.019000703729768	36.80874147674154	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Circadian Behavior MP:0020467	1/30	0.0723939657090184	0.1876949756448764	0	0	14.019000703729768	36.80874147674154	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Estradiol Level MP:0005181	1/30	0.0723939657090184	0.1876949756448764	0	0	14.019000703729768	36.80874147674154	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Embryo Weight MP:0009429	1/30	0.0723939657090184	0.1876949756448764	0	0	14.019000703729768	36.80874147674154	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Type II Pneumocyte Morphology MP:0002275	1/30	0.0723939657090184	0.1876949756448764	0	0	14.019000703729768	36.80874147674154	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Increased Marginal Zone B Cell Number MP:0008181	1/30	0.0723939657090184	0.1876949756448764	0	0	14.019000703729768	36.80874147674154	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Bone Mineral Content MP:0010124	3/388	0.072821398360266	0.1876949756448764	0	0	3.243713733075435	8.497704239641326	MINAR2;NFIL3;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Microglial Cell Physiology MP:0003691	1/31	0.0747164600026276	0.1876949756448764	0	0	13.551020408163266	35.15209038871121	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Colitis MP:0002816	1/31	0.0747164600026276	0.1876949756448764	0	0	13.551020408163266	35.15209038871121	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Circulating Glucose Level MP:0000188	1/31	0.0747164600026276	0.1876949756448764	0	0	13.551020408163266	35.15209038871121	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Hypoxia MP:0005039	1/31	0.0747164600026276	0.1876949756448764	0	0	13.551020408163266	35.15209038871121	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Premature Aging MP:0003786	1/31	0.0747164600026276	0.1876949756448764	0	0	13.551020408163266	35.15209038871121	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Sodium Level MP:0005634	1/31	0.0747164600026276	0.1876949756448764	0	0	13.551020408163266	35.15209038871121	TRIM9
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Lactation MP:0001882	1/31	0.0747164600026276	0.1876949756448764	0	0	13.551020408163266	35.15209038871121	SPRN
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Body Weight MP:0001262	7/1492	0.0762899623441915	0.1876949756448764	0	0	2.024195442800094	5.208687858773676	SRRM3;ZRANB1;NFIL3;IRS2;BMAL1;PDIA6;SPRN
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Bone Mineral Density MP:0000063	3/396	0.0763844079088516	0.1876949756448764	0	0	3.1763846028910185	8.169587152665276	MINAR2;DNASE1L2;FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal T Cell Subpopulation Ratio MP:0003944	1/32	0.0770332554327668	0.1876949756448764	0	0	13.113232389730086	33.61600807740255	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Z Line Morphology MP:0004091	1/32	0.0770332554327668	0.1876949756448764	0	0	13.113232389730086	33.61600807740255	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Cerebral Infarct Size MP:0006058	1/32	0.0770332554327668	0.1876949756448764	0	0	13.113232389730086	33.61600807740255	HSPH1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Interleukin-17 Secretion MP:0008681	1/32	0.0770332554327668	0.1876949756448764	0	0	13.113232389730086	33.61600807740255	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Glucose Level MP:0005560	3/398	0.0772872012064359	0.1876949756448764	0	0	3.1599784540802585	8.090261873491674	MINAR2;RAP2B;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Vertical Activity MP:0002757	2/186	0.0788471335909125	0.1876949756448764	0	0	4.475996376811594	11.37012436768999	MINAR2;GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Nitric Oxide Homeostasis MP:0003957	1/33	0.0793443657059371	0.1876949756448764	0	0	12.70280612244898	32.18837516559274	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Brachydactyly MP:0002544	1/33	0.0793443657059371	0.1876949756448764	0	0	12.70280612244898	32.18837516559274	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Ovarian Follicle Morphology MP:0001131	1/33	0.0793443657059371	0.1876949756448764	0	0	12.70280612244898	32.18837516559274	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Embryonic Lethality, Complete Penetrance MP:0011092	3/406	0.0809459040214663	0.1876949756448764	0	0	3.095982260704292	7.783219523999366	FMNL1;PDHA1;NFYA
MGI_Mammalian_Phenotype_Level_4_2024	Absent Mature Ovarian Follicles MP:0001132	1/34	0.0816498044624026	0.1876949756448764	0	0	12.317254174397032	30.85861216573232	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Capillary Morphology MP:0003658	1/34	0.0816498044624026	0.1876949756448764	0	0	12.317254174397032	30.85861216573232	P4HA1
MGI_Mammalian_Phenotype_Level_4_2024	Polydipsia MP:0001426	1/34	0.0816498044624026	0.1876949756448764	0	0	12.317254174397032	30.85861216573232	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Common Myeloid Progenitor Cell Number MP:0008813	1/34	0.0816498044624026	0.1876949756448764	0	0	12.317254174397032	30.85861216573232	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Interleukin-10 Secretion MP:0008661	1/34	0.0816498044624026	0.1876949756448764	0	0	12.317254174397032	30.85861216573232	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Persistence Of Hyaloid Vascular System MP:0001289	2/190	0.0817755293827744	0.1876949756448764	0	0	4.379875886524823	10.966233523351685	XBP1;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Ovarian Folliculogenesis MP:0001130	1/35	0.0839495853612937	0.1876949756448764	0	0	11.95438175270108	29.61744503578088	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Prolonged Estrous Cycle MP:0009006	1/35	0.0839495853612937	0.1876949756448764	0	0	11.95438175270108	29.61744503578088	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Double-Negative T Cell Number MP:0005089	1/35	0.0839495853612937	0.1876949756448764	0	0	11.95438175270108	29.61744503578088	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Spermatogonia Morphology MP:0006378	1/35	0.0839495853612937	0.1876949756448764	0	0	11.95438175270108	29.61744503578088	CIRBP
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Thoracic Cage Morphology MP:0004624	1/35	0.0839495853612937	0.1876949756448764	0	0	11.95438175270108	29.61744503578088	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Pancreatic Beta Cell Number MP:0003339	1/35	0.0839495853612937	0.1876949756448764	0	0	11.95438175270108	29.61744503578088	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating HDL Cholesterol Level MP:0000186	2/196	0.0862308158063644	0.1876949756448764	0	0	4.243127147766323	10.398749122125208	NAB2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Bradykinesia MP:0005156	1/36	0.0862437219743075	0.1876949756448764	0	0	11.612244897959185	28.456712045041098	MINAR2
MGI_Mammalian_Phenotype_Level_4_2024	Failure Of Embryo Implantation MP:0001728	1/36	0.0862437219743075	0.1876949756448764	0	0	11.612244897959185	28.456712045041098	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Hair Cycle MP:0000427	1/36	0.0862437219743075	0.1876949756448764	0	0	11.612244897959185	28.456712045041098	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Vascular Smooth Muscle Physiology MP:0005595	1/36	0.0862437219743075	0.1876949756448764	0	0	11.612244897959185	28.456712045041098	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Interleukin Secretion MP:0008568	1/36	0.0862437219743075	0.1876949756448764	0	0	11.612244897959185	28.456712045041098	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Absent Estrous Cycle MP:0009009	1/36	0.0862437219743075	0.1876949756448764	0	0	11.612244897959185	28.456712045041098	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Embryonic Growth Retardation MP:0003984	4/676	0.0880769034595627	0.1876949756448764	0	0	2.494565217391304	6.060658309358765	XBP1;PDHA1;P4HA1;MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Absent Somites MP:0006386	1/37	0.0885322278902676	0.1876949756448764	0	0	11.289115646258503	27.36920368672352	RBM3
MGI_Mammalian_Phenotype_Level_4_2024	Enlarged Pericardium MP:0000291	1/37	0.0885322278902676	0.1876949756448764	0	0	11.289115646258503	27.36920368672352	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Brain White Matter Morphology MP:0008026	1/37	0.0885322278902676	0.1876949756448764	0	0	11.289115646258503	27.36920368672352	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Wound Healing MP:0001792	1/37	0.0885322278902676	0.1876949756448764	0	0	11.289115646258503	27.36920368672352	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Osteoblast Cell Number MP:0004988	1/37	0.0885322278902676	0.1876949756448764	0	0	11.289115646258503	27.36920368672352	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Weight Loss MP:0001263	2/200	0.0892414542606553	0.1876949756448764	0	0	4.156565656565657	10.043965211617904	IRS2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Pancreatic Beta Cell Morphology MP:0005217	1/38	0.0908151166313484	0.1876949756448764	0	0	10.983452840595698	26.34852930034076	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Cardiomyocyte Apoptosis MP:0003222	1/38	0.0908151166313484	0.1876949756448764	0	0	10.983452840595698	26.34852930034076	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Gluconeogenesis MP:0003383	1/38	0.0908151166313484	0.1876949756448764	0	0	10.983452840595698	26.34852930034076	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Small Superior Vagus Ganglion MP:0001102	1/38	0.0908151166313484	0.1876949756448764	0	0	10.983452840595698	26.34852930034076	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Red Blood Cell Distribution Width MP:0010068	1/38	0.0908151166313484	0.1876949756448764	0	0	10.983452840595698	26.34852930034076	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Megakaryocyte Cell Number MP:0008254	1/38	0.0908151166313484	0.1876949756448764	0	0	10.983452840595698	26.34852930034076	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Coordination MP:0001405	3/427	0.0909032529103617	0.1876949756448764	0	0	2.9394821356884786	7.048759091326758	SRRM3;MINAR2;GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Embryo Tissue Necrosis MP:0013241	1/39	0.0930924017046572	0.1899084994775007	0	0	10.693877551020408	25.38900533231373	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cell Migration MP:0003091	1/39	0.0930924017046572	0.1899084994775007	0	0	10.693877551020408	25.38900533231373	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cerebellar Molecular Layer MP:0000889	1/39	0.0930924017046572	0.1899084994775007	0	0	10.693877551020408	25.38900533231373	GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Diarrhea MP:0005036	1/40	0.0953640965755271	0.1922359259032365	0	0	10.419152276295131	24.485561288951835	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cecum Morphology MP:0000494	1/40	0.0953640965755271	0.1922359259032365	0	0	10.419152276295131	24.485561288951835	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Liver Development MP:0000596	1/40	0.0953640965755271	0.1922359259032365	0	0	10.419152276295131	24.485561288951835	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Circulating Hormone Level MP:0005418	1/41	0.0976302146847681	0.1944976933173116	0	0	10.158163265306122	23.633660200289185	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Stratification In Cerebral Cortex MP:0000790	1/41	0.0976302146847681	0.1944976933173116	0	0	10.158163265306122	23.633660200289185	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Small Pancreatic Islets MP:0009172	1/41	0.0976302146847681	0.1944976933173116	0	0	10.158163265306122	23.633660200289185	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Macrophage Phagocytosis MP:0001798	1/42	0.0998907694703361	0.1951888598845648	0	0	9.909905425584869	22.829231064333683	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Interferon-Gamma Level MP:0008577	1/42	0.0998907694703361	0.1951888598845648	0	0	9.909905425584869	22.829231064333683	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Increased Insulin Secretion MP:0003058	1/42	0.0998907694703361	0.1951888598845648	0	0	9.909905425584869	22.829231064333683	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Lens Fiber Morphology MP:0002840	1/42	0.0998907694703361	0.1951888598845648	0	0	9.909905425584869	22.829231064333683	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Width Of Hypertrophic Chondrocyte Zone MP:0003409	1/42	0.0998907694703361	0.1951888598845648	0	0	9.909905425584869	22.829231064333683	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Absent Inner Cell Mass Proliferation MP:0012114	1/43	0.1021457742794159	0.198522174824116	0	0	9.673469387755102	22.068611238785657	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Insulin Level MP:0002727	2/217	0.1023751607426323	0.198522174824116	0	0	3.824612403100775	8.716716836108898	BMAL1;PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Thrombocytopenia MP:0003179	2/218	0.1031638994808204	0.1992160642857021	0	0	3.806712962962963	8.646706001531626	TREML1;PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Decreased B Cell Number MP:0005017	2/219	0.1039543502969196	0.1992160642857021	0	0	3.788978494623656	8.577502457974575	BMAL1;PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cartilage Morphology MP:0000163	1/44	0.1043952424647777	0.1992160642857021	0	0	9.448030374940672	21.34849709415977	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Triglyceride Level MP:0002644	2/222	0.1063358451081965	0.1992160642857021	0	0	3.736742424242424	8.374610909283374	XBP1;PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Calcium Ion Homeostasis MP:0004231	1/45	0.1066391873529346	0.1992160642857021	0	0	9.232838589981448	20.665901611884028	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cell Differentiation MP:0005076	1/45	0.1066391873529346	0.1992160642857021	0	0	9.232838589981448	20.665901611884028	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cerebellum External Granule Cell Layer Morphology MP:0000872	1/45	0.1066391873529346	0.1992160642857021	0	0	9.232838589981448	20.665901611884028	SRRM3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Response To Injury MP:0005164	1/45	0.1066391873529346	0.1992160642857021	0	0	9.232838589981448	20.665901611884028	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Sleep Pattern MP:0001501	1/45	0.1066391873529346	0.1992160642857021	0	0	9.232838589981448	20.665901611884028	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Intestine Physiology MP:0010155	1/45	0.1066391873529346	0.1992160642857021	0	0	9.232838589981448	20.665901611884028	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Exencephaly MP:0000914	2/224	0.1079318309204139	0.1997395227567244	0	0	3.702702702702703	8.2431620580209	MTHFD1L;CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Mammary Gland Development MP:0000628	1/46	0.1088776222085674	0.1997395227567244	0	0	9.02721088435374	20.01811780873028	SPRN
MGI_Mammalian_Phenotype_Level_4_2024	Eye Hemorrhage MP:0006203	1/46	0.1088776222085674	0.1997395227567244	0	0	9.02721088435374	20.01811780873028	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Circulating Protein Level MP:0005416	1/46	0.1088776222085674	0.1997395227567244	0	0	9.02721088435374	20.01811780873028	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Trabecula Carnea Hypoplasia MP:0000295	1/46	0.1088776222085674	0.1997395227567244	0	0	9.02721088435374	20.01811780873028	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Embryonic Lethality MP:0008762	1/47	0.1111105603036554	0.2002345786390964	0	0	8.830523513753327	19.4026870705364	MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Osteoporosis MP:0000066	1/47	0.1111105603036554	0.2002345786390964	0	0	8.830523513753327	19.4026870705364	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased NK T Cell Number MP:0008040	1/47	0.1111105603036554	0.2002345786390964	0	0	8.830523513753327	19.4026870705364	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Retina Outer Nuclear Layer Degeneration MP:0008518	1/47	0.1111105603036554	0.2002345786390964	0	0	8.830523513753327	19.4026870705364	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Tumor Necrosis Factor Level MP:0008752	1/47	0.1111105603036554	0.2002345786390964	0	0	8.830523513753327	19.4026870705364	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Failure Of Blastocyst To Hatch From The Zona Pellucida MP:0003694	1/48	0.1133380148369131	0.2035295336860059	0	0	8.642205818497612	18.81737166641443	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Vertebral Column Morphology MP:0004703	1/49	0.1155599990222406	0.2057055762399348	0	0	8.46173469387755	18.26013079359792	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Triglyceride Level MP:0001552	2/234	0.1160078131753534	0.2057055762399348	0	0	3.541307471264368	7.628322403441009	IRS2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Osteoclast Morphology MP:0004982	1/50	0.1177765260040411	0.2057055762399348	0	0	8.28862973760933	17.7290996615035	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cell Cycle Checkpoint Function MP:0004045	1/50	0.1177765260040411	0.2057055762399348	0	0	8.28862973760933	17.7290996615035	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Renal Interstitial Fibrosis MP:0003215	1/50	0.1177765260040411	0.2057055762399348	0	0	8.28862973760933	17.7290996615035	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Testosterone Level MP:0002780	1/50	0.1177765260040411	0.2057055762399348	0	0	8.28862973760933	17.7290996615035	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Hepatocyte Apoptosis MP:0003887	1/50	0.1177765260040411	0.2057055762399348	0	0	8.28862973760933	17.7290996615035	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Trabecular Bone Volume MP:0010879	1/50	0.1177765260040411	0.2057055762399348	0	0	8.28862973760933	17.7290996615035	ZBTB40
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Hair Shaft Morphology MP:0003809	1/51	0.1199876089220907	0.2088521520486904	0	0	8.122448979591837	17.22257115519733	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Autopod Morphology MP:0000572	1/52	0.1221932608707862	0.2091613321975493	0	0	7.962785114045618	16.738979733033663	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Omphalocele MP:0003052	1/52	0.1221932608707862	0.2091613321975493	0	0	7.962785114045618	16.738979733033663	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Metabolism MP:0005266	1/53	0.1243934949128716	0.2091613321975493	0	0	7.809262166405023	16.276887238960814	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Hematopoiesis MP:0001606	1/53	0.1243934949128716	0.2091613321975493	0	0	7.809262166405023	16.276887238960814	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Sarcomere Morphology MP:0004090	1/53	0.1243934949128716	0.2091613321975493	0	0	7.809262166405023	16.276887238960814	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Platelet Aggregation MP:0009549	1/53	0.1243934949128716	0.2091613321975493	0	0	7.809262166405023	16.276887238960814	TREML1
MGI_Mammalian_Phenotype_Level_4_2024	Delayed Endochondral Bone Ossification MP:0003419	1/53	0.1243934949128716	0.2091613321975493	0	0	7.809262166405023	16.276887238960814	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Susceptibility To Experimental Autoimmune Encephalomyelitis MP:0004799	1/54	0.1265883240687765	0.2091613321975493	0	0	7.661532537543319	15.834970375184442	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cell Adhesion MP:0003566	1/54	0.1265883240687765	0.2091613321975493	0	0	7.661532537543319	15.834970375184442	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cell Nucleus Morphology MP:0003111	1/54	0.1265883240687765	0.2091613321975493	0	0	7.661532537543319	15.834970375184442	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Insulin-Like Growth Factor I Level MP:0004701	1/54	0.1265883240687765	0.2091613321975493	0	0	7.661532537543319	15.834970375184442	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Hematopoietic Stem Cell Number MP:0004810	1/54	0.1265883240687765	0.2091613321975493	0	0	7.661532537543319	15.834970375184442	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Interleukin-4 Secretion MP:0008700	1/54	0.1265883240687765	0.2091613321975493	0	0	7.661532537543319	15.834970375184442	NFIL3
